epoch,blocks,active_stake,active_size,delegators_count,rewards,fees,pool_id
283,0,76089881045,3.268866033950594e-06,4,0,0,pool1he2mzyycwk9hsp8hp2yr0fn808yzrs3xsdm6gr3qvfjm2z58zm4
283,0,95641912132,4.108832786917942e-06,2,0,0,pool13n97kqrn3rauruvq6kmqxmu9f3hwzq6rq06wf7lm8e2kvuuyr9t
283,0,51919454330,2.2304902889809226e-06,10,0,0,pool1g6rm3p7695z7xfhp629hcsj09njun2fnsz03pjrshw8rgs7pluc
283,0,82047199522,3.5247959388925495e-06,6,0,0,pool1mk9k389xy5szdzyc0fpty66fu93rhwnar3202vy0d7w9ue2rycu
283,0,64805146770,2.7840672135675046e-06,9,0,0,pool1t93hrmha847r5gqazttyg29c9fxfv778w3kc5vf4q7vu5g4ec0r
283,0,62376071182,2.679712697901804e-06,18,0,0,pool1dye0sw6hv4jee7wemgc6dnxhaquuz7sxkktz2tpm2ekcsqyyj9l
283,0,52613430673,2.260303920765369e-06,7,0,0,pool14a39gegmmc0xp7u3vr2lxggpphjm97nef6d35ytrukfwqvavj8j
283,0,71788274110,3.0840664704854883e-06,6,0,0,pool1t97tlhalmzxa78244ljxawjqlhx0rgumx90qyk3zdefu25k2p0s
283,0,69773374132,2.997505182579193e-06,2,0,0,pool1qgsylc6kjv29zva4w783fuyf9xxhj78ktgjlxjvppest5ya9pek
283,0,64284074159,2.7616816277849155e-06,17,0,0,pool1jqdvgk0csfnwftkzn6vyz7fq8s3606uu6k7wa9xrn0jpzg4r304
283,0,89215839708,3.832764936764554e-06,21,0,0,pool1hdug72ukeepdxqxz0new8e3nhq5cykkn3prky9wgrz5tgyf4ty2
257,0,75130164678,3.313939985415702e-06,1,0,0,pool106jtt06k5wjpqc5r5fkz06pgwhwaljzs624mnfua8fkhq0fl9am
283,0,54965233121,2.361338736896603e-06,19,0,0,pool1kks6sgxvx7p6fe3hhnne68xzwa9jg8qgy50yt3w3lrelvns7390
283,0,63107440151,2.7111327388877487e-06,3,0,0,pool1c0qt93ydpjdndag5v9fsmzjv0hm87ehstqn6ttvrr60rw9d6uaq
283,0,94450465150,4.057647523947043e-06,8,0,0,pool1hr4t5a052rh773vml9pra5planumw2tjn9cg6nsrzq64jdz907s
283,0,73905439985,3.1750211614638303e-06,74,0,0,pool183usq53j55v86q3eguw37xaqy67au9n5terk474sevuu6jy7266
283,0,82441222621,3.5417234029288164e-06,25,0,0,pool1n2j7zmw69gf3weqp3wae234p3lykjks49c84mleqgmnmg4jht3y
283,0,80458110462,3.4565277384194222e-06,9,0,0,pool19m70myhhv6a74fu66patflmy3ug7c97q98nx6247xsunw0pl9m6
283,1,80448383697,3.4561098708752487e-06,3,724046286,343840462,pool1v0s8c20l67rf8xlkt4f2e7tr2jkadwl4v4nmrfhrpxr05s0jxhm
283,0,74397861247,3.1961758684451032e-06,2,0,0,pool1kxfvv8e8u9crfgy3fp89hlchehutrjq9wv7hax7dxs3lsjuw9kc
283,0,53090328277,2.2807917222703556e-06,26,0,0,pool1zd9s448hzzdsk3g56en2sw99u9pfreewmx0lyayg0ywa2l6kvry
283,0,93498283951,4.016741259712819e-06,13,0,0,pool1q5sspejl875flc0z6wh9y9zxkgqnk0y3aaw8jc0pkxs6cpavm4q
283,0,51450413370,2.2103400135222344e-06,1,0,0,pool1p4a0vuantvzu9ysk3w430vgxjjfa95g0uz2sw8e4tltjg4jhkwz
283,0,54246324317,2.3304539919261933e-06,3,0,0,pool1n63w8h83hutkw6kww4hvewk30ljvvylfw4lv7y59ynd25a8yfqp
283,0,61336218454,2.635040013226955e-06,16,0,0,pool1zfd4yr2m6tsvtasg2dfkt6knesrl86dky4w6dqkgtjzuwxc3zaw
283,0,51003944757,2.191159459364217e-06,3,0,0,pool1jp3rc7t9chgjhpky4hxqj9zxwrleqz0r8hhqlt5m88gn5tnycn5
283,0,87411595581,3.7552535480922926e-06,5,0,0,pool1kez2gdqpwq2d3xd5k5q4enea59sp8tmgqsyt0rtmgxvuyykz8qg
283,0,60801210570,2.612055759921721e-06,10,0,0,pool1m72aev9redfms3u6x5qu8405kdxfhdd05zj8qcpwqj8p6cytqpg
283,0,81508324097,3.501645533751669e-06,5,0,0,pool1uaa3le5zjzjtzacvglgv9sha2pz8zlegl8udy9z8lhddcgufzlx
283,0,85018328753,3.652437397813346e-06,4,0,0,pool1q8sll5g69z98q6mmu5teg7zn4fnlsqjyq898e6cxmec0cj9lk6r
283,0,59996401321,2.5774806813208027e-06,12,0,0,pool126ut5j5qz5wg09sjxrjugmjhqyslgam9cyj7a275y99l6n3gql0
283,0,73243082541,3.1465658961737523e-06,29,0,0,pool14gw9d5yhxf5t6k68tqvpa95hragu78yuyr7lm9gz9d9dx2yz9s4
283,0,55791002471,2.396814273761959e-06,4,0,0,pool1gccvexsjcp6z6aua47cdpwf05jz5s8vj58amyl7k7e4lyzy67e9
283,0,51243660915,2.2014578064757323e-06,14,0,0,pool1mtnhc34ylrthfu7vzja3em2j5csaq3ewd5z294hs8xw2w6nupuf
283,0,77575138670,3.3326735749185877e-06,3,0,0,pool1cspe7naf0mtntwyysqxk6czah3jlh6v4cja8pdfju932yxsehnm
283,0,62901375787,2.702280092635235e-06,3,0,0,pool1cpqzd83axxlqxkeyuauwsmyqwud4jekjjvfmr0mp0mrrsnz3dng
283,0,79526138713,3.41648968404126e-06,16,0,0,pool1yhhg93apktyptr5ugjqwprk7gfky5gey5tqs97408emrcyp2ek6
283,0,50861769487,2.1850515261595914e-06,14,0,0,pool1tx6e7gewsrcceejwpa69vrhlhay6862amaks095pmw9jxulwhvx
283,0,62603945104,2.689502295590994e-06,6,0,0,pool12wpfng6cu7dz38yduaul3ngfm44xhv5xmech68m5fwe4wu77udd
283,0,67492017031,2.8994967399800972e-06,4,0,0,pool165uzxp7wngre355fekttvhcs3977aweshz8cawv0q5gygdv5yuv
283,0,52317237993,2.2475793090580096e-06,2,0,0,pool1cadkaz3uejj3j5jja8j59tzm4rnc3j23l2kt4w3je6jmv8k095f
283,0,80849069442,3.47332356610161e-06,9,0,0,pool1her5uyhxcxeyxws60jrft4kkczc2uxyz3z2sq24582z9kvwsng0
283,0,77761018033,3.340659061658457e-06,6,0,0,pool1sr3kmj6equa9h8ey0xdyje94t6rmc9688a5xvk0urynwuqv3z0w
283,0,76852715383,3.3016378456918246e-06,10,0,0,pool1khku6wh5mh3xprdw3crqye0mzwzhk3cxzv2unnusa0c0sjqac2g
283,0,57373089243,2.464781651824948e-06,4,0,0,pool14e7g4xmj77s7sy5uajwvdmvejmjcvhkf449tasq3tz80gv098t8
283,0,82854509082,3.5594784323243226e-06,4,0,0,pool1kxtzkv3ylyc48hgjqkwe93q2vkx67vgzag9tvqfalhwsjs43w9u
283,0,53230921301,2.2868316812563896e-06,2,0,0,pool15l4plz3r2lm5x48lz78ph7qh8w89zd7ewrg62gvwv7u7kw6tmns
283,0,85597764711,3.677330307303317e-06,22,0,0,pool14l293trv4pdm7uv7pfunq3sawyvf8m00qlfuahenc3uyujqnstf
283,0,56801626681,2.440231284115851e-06,4,0,0,pool1z26udkezqtry8xtca2u9f807ptf0llcv70rnr3j2357gqgrs79f
283,0,50779346202,2.181510573367409e-06,1,0,0,pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua
283,0,68014757035,2.921953957946468e-06,5,0,0,pool1xt2nx8skvmcl6wqpr77dpuq4dmsn6erts8humxcvuflx23xl70s
283,1,50127582665,2.153510428551743e-06,30,722533957,351476018,pool14ujg8l2x6fm5jm07jd6jftktt35dzsnefl2jmx9d8vr4cxxkt5d
283,1,57742151127,2.4806367673865025e-06,22,724064931,347681298,pool1h40kkf28nr3amhs6nsmqn75aderg6cutmygr47czu2dw2dxzvgm
283,1,70066274539,3.0100883563024686e-06,6,724029871,343840298,pool1533ly347ggl6je42ta7l7dv262hg07n8p4y8v32npgvajl6rxqz
283,0,63534738985,2.7294897480672374e-06,4,0,0,pool1wmzuwpa0ax5zf0v5d5ewexv4nts9lzlsaq5smmc3uqayym8muef
283,0,82874140932,3.5603218281447296e-06,2,0,0,pool1wtnn70n0ktfcht6h077ctat4arvgf78pp6qzp7j79ews5dqsfnh
283,0,57580778650,2.4737041108803396e-06,2,0,0,pool1lxhlu48gq0606mj6k20mh56zz804zf7narxvmty4pd3mgee65e5
283,0,52791882952,2.26797033560914e-06,6,0,0,pool1njzry7kcm6p0skyqr5hkn8j454c5mjjyeavfwxxytzz5za8v6ud
283,0,95574299724,4.105928118111138e-06,7,0,0,pool1fjxud865hvsg3us4t5ndv6jhjcssj5rg2eq783664wpn720deqr
283,0,88103499013,3.7849781264012143e-06,20,0,0,pool1628y4cuysuspjhcfhmx3te5ctd2vhuak9eft757947zsz5rtx8h
283,0,80209855210,3.445862546808297e-06,7,0,0,pool1v0j49yxl02kqspn7xmehf0kw8e07nuc2y3sc76rqzgkkwf3gtmt
283,0,68120433705,2.9264938898322823e-06,39,0,0,pool1tdjjgjfwzl842nrzplkfakj4y7y4000cd8dxm2zjtlrjugt2aac
283,0,67726286528,2.909561095332172e-06,21,0,0,pool17mr554wv653z4ttr3rydt5dsxg6r28ysu5mlz9cc5ax32gsleh9
283,0,53068541616,2.2798557545022636e-06,5,0,0,pool1w5ws76te73pjhep4zt8axh2r6wczm0220gp49fmfnjmzvtal7fe
283,0,74251226514,3.1898763540876337e-06,19,0,0,pool1ex4gapjdtnpf9u8fxe560x6p6elcaf3ysxsdskc5h63cv0zq5cv
283,1,53163529954,2.28393650936014e-06,5,724027367,340000000,pool1vev89m93eu9t930fswf8ee2xjehwrrkyw7msdemjwl4ev3xaqdf
283,0,95324311053,4.0951884578004454e-06,3,0,0,pool1tqywsutw3wtgcvzrljdacgwmv5kfzm8f0ladml5frkckccd72gg
283,0,65705566412,2.8227497708748953e-06,10,0,0,pool1h6l7mhtqqvkgq5hyvkrjrrwddulx7zc6mxlrsezsspymckuuext
283,0,69385966596,2.9808619270196535e-06,21,0,0,pool1yff3j4xqhmunrccjsdh0u9qxrws7xdqhagjx5lqktklwj67u5s3
283,0,79075650503,3.3971364456324194e-06,22,0,0,pool13p67qys4zaa52phfv39dd7da5zh2vvr26gt7fwmx20slj6e6pmd
283,0,57234454455,2.4588258198090044e-06,12,0,0,pool1udt98825znk9uslz4v05gh5cd3s5e4g0cd9c4gzhcfpd2j2xm2u
283,0,69495232176,2.9855560405895074e-06,5,0,0,pool1y0s5vwg2rdvfnynyhhgh08hdrd74p6rfhwxzvrxvfnrvjuddyf2
283,0,82568693875,3.547199642959462e-06,20,0,0,pool1snvcmtdnssf6t8fhs7943uxmmujlt4f89yv58cp7m99cq5tw9hy
283,0,92050865490,3.954559311481388e-06,24,0,0,pool1rnnaf39mea70fzmdpj55tfhzd64494nakzn3a49zld5cw035qh4
283,0,83628506134,3.592729800823169e-06,13,0,0,pool1tha2grue5rppsx2w93v5tljr5sshn2lz94ud9z3szlltz46s5k2
283,0,59752704263,2.5670113124043398e-06,10,0,0,pool1693h5jn424n7kazynt4h9r6fe8u8wtsp7us2me60msq5kpv390n
283,0,50332035579,2.162293845964652e-06,4,0,0,pool1lyz6na2h9c6e7j44ntlu2h2sdytxswunyjw7p5ctgf467dsyryz
283,0,57498985306,2.4701902207239503e-06,6,0,0,pool1qa2h3hha0m5he0429ym7tqvsn89nsddvn7wgkx3v8g6hsstdzc0
283,0,89679754285,3.852694979795019e-06,4,0,0,pool1teppcwacpq79a62luws4jaxqmhx5vxqu706362e9ya88wjwj5xx
283,0,53478484495,2.297467141648874e-06,5,0,0,pool12ahq8y9v2n3h2xha4292y4h5rwz2vvjqqmerny0klhhmwn54aq8
283,1,89859432002,3.8604140401758835e-06,13,724068646,340000000,pool1jcn4al6m62h0dyqcfpvar272dquuqjhfmsyc0uwpaum42l5xp4s
283,0,57239143629,2.4590272694814885e-06,26,0,0,pool1al783um2muyhrpcj779y46z0qtnd0nteu0y5jt7252nl26dt0h0
283,0,83538198716,3.5888501410410836e-06,11,0,0,pool1hv3kxx8fl60hkt3g0hfc37wt6vkt9cl26szxsnrjpjgmv3f247v
283,0,99709637341,4.283584653901159e-06,2,0,0,pool1msh7sfurmkgcqswwqg5guf3cxgqz4rkkc57g6f9te5u6y385hhj
283,0,87520574450,3.7599353443889877e-06,5,0,0,pool1tf73xqv234ye2crduemjpreuu4efrdfmpna3l9dwqy2uycvee9y
283,0,95984828223,4.123564663837319e-06,9,0,0,pool1xqhn3wdee79vupy9nzpt0r5gtnkp3m5gsvh8yeezfs4js9c2050
283,0,50007620598,2.1483567876103555e-06,2,0,0,pool1n38p88x37klt80cg4qhgps7786svg5aupg0xejuvernhz84wwsj
283,1,92561024968,3.976476062652886e-06,31,724072661,340000000,pool10fxpa6wkv0wc6wcmahcnz4wvvfx9m7547sevxrge3nfuv7yh8m0
283,0,53224747703,2.2865664598559575e-06,5,0,0,pool1h8fnr4vlfcv9l4jlv9epalghy3zgjpye4wv85c4rafpvvfztsk7
283,0,72166030344,3.1002951004357097e-06,20,0,0,pool1nyh6jcznks8wvlek7r7rlvg9hfchfqqyvup39ugkmr6kghrl0as
283,0,66399436179,2.85255882409171e-06,6,0,0,pool1qhs3cf9ymc2nvmrd2j8cs36cj9jdqgnqk6s9ngyvy2lz5s8rak8
283,0,81908323365,3.5188297375224303e-06,4,0,0,pool1md2zw92j6ye2m2dl34x6pvp8phdpjcknay72tzrz4vcq523druq
283,0,55257694960,2.3739030694807012e-06,3,0,0,pool13zdrhek6m4n947grhrm0772zt09lrm2vzkffsla25e7yq6xqjkg
283,0,72963844869,3.134569681580377e-06,3,0,0,pool1xqa85sesze96sa5dpylmz6my3yr9lg6sl0xwwc0r75e9qlq5a5g
283,0,55480175733,2.3834609743174385e-06,14,0,0,pool1ua5234a77q69ev8588wpas9v0s5nrz8ucx8kpafq32zs7ylfvg3
283,0,65146618105,2.798737022919541e-06,6,0,0,pool12vyqstpuv48tgs2ygf57npl6phzscrfll46lyq6tw4l4xknp54k
283,0,74638816429,3.2065274447562604e-06,15,0,0,pool18faprtnhaqppzq6w7wf73flkfn2wnumufdkcmyx7a6d4579u3jn
283,0,64790546383,2.783439972356303e-06,4,0,0,pool1gqmjahruyhxvec59g9wh0z67aqxa2k3n4al4lyafv08xk90zl2z
283,0,55816463093,2.397908077055065e-06,13,0,0,pool1509aw97y38yl6cpamvpzv58hh9c6lxrggxssya9twj9f6xxd394
283,0,92454414687,3.971896022289507e-06,13,0,0,pool1nu6c26gql6yhnpagsp6nt0phc36vfjr5q9x0eerm5534gy4jqul
283,0,61570709594,2.6451138904926455e-06,10,0,0,pool1u2lghnv4ae3zy73ysjlgvxwj7tuqpmyfavk74j48g0gnqnyc692
283,0,62073782426,2.6667261951847185e-06,7,0,0,pool1jc24u7v5xsaw9dw6s0vftjat8ssc8ru4c0uhrj8zpm3usnrp03t
283,0,54927346028,2.3597110851020157e-06,11,0,0,pool1vx5z22mlkx30mcda48rt6zf8n9tsraueulavsgnuvx45ug2etga
283,1,57946367192,2.4894100096270937e-06,12,724065111,351521953,pool10qga0nn20tshk5vhhr38kwy7ax0s48q49zgaev24gxm465wvspj
283,0,64773589585,2.7827114983428667e-06,9,0,0,pool1mchqp2fr7mwsz6jrpplxpr0ekmwafev8arl57wwxfck5x0dwv60
283,0,64379997939,2.7658025697811937e-06,2,0,0,pool14fm2a0njalnl8g5zh3ep07um6nyul8qhxm9pyudtvccs53acjkn
283,0,56115826650,2.4107689115029625e-06,2,0,0,pool1aan2l68g2763ff552tuagazc88m0f8jrq2202z0m0lakcdpw5qa
283,0,68837681308,2.9573072686308716e-06,2,0,0,pool14mfyw7sm2md5svfwh8wf3qpmfqhr8egl6d7j8e5pwpg7vf0crz5
283,0,69614371225,2.9906743241936432e-06,8,0,0,pool1fnvj5za9k5ev88l8tw0nh3n4tn582gvf3d6vmuv7nh4ustqecn5
283,0,80661774316,3.4652772573507285e-06,2,0,0,pool18hlnw3rz65pamejn65xxu5hjygpr7ktjcxl7dv2fp7kc274zaz3
283,0,85251736836,3.662464746313431e-06,7,0,0,pool1j43qxndehnatgf7ffjwgauca68wx3swr4906d2qprf4dw6tcget
283,0,73915276256,3.175443733450158e-06,3,0,0,pool1v8q93vtkf4vqqqus6ts772w8dr9h5tz99lnylfj40x3p7cutxx4
283,0,92203780171,3.961128616097828e-06,111,0,0,pool1rkz43352y9kmsvzqn3wp08t6qfz64j6at4gtmn74ge0tv7hqdhf
283,0,62546240285,2.6870232626337367e-06,7,0,0,pool1xk0nt3wmlyfp0pycsd2hwyz5l6uusttp68etzgnvaf2ysc4f3hx
283,0,90715548425,3.8971933051427576e-06,4,0,0,pool1f5zye57nw6nsrczkkzkpd8avayar7j48zjw5pu2e5k38ssm2yhd
283,0,59354599563,2.549908500388949e-06,9,0,0,pool10d303wup90j39mmvysf0lhr2xmr3mf38y5vs577nmlq6yy8n666
283,0,69111136325,2.969055056964987e-06,9,0,0,pool15dp6dchtfwml32ls8xuzu4u3xx6kjekc3kvn0enexefxj90hw3c
283,0,65014087218,2.7930434180799243e-06,10,0,0,pool1ujy0vpwutsk46v6sytvd2xxszzp4neencpkph5prl20vssnz3dv
283,0,70461217059,3.027055319205556e-06,2,0,0,pool1d66wvltjn768rm2ywdzpetzx034z7vanrlz8mrpn9us8zjcyjaf
283,0,69257588885,2.9753467450632507e-06,10,0,0,pool1ast5kjj9zer9sp02f5w44nyqsc54589l2glyp5fhsg3awqs5axk
283,0,59663723905,2.563188663900225e-06,3,0,0,pool15z7890uxn6nwl2yufxgrdsvjrpd0kzngvudfm2z2yafsjgkfndg
283,0,50221871956,2.1575611519394283e-06,3,0,0,pool1glh4wd2aq4akzulv4umza4c0k6g5eycca4lmh0c6zg6wzkf7tqw
283,0,70085591131,3.0109182084538096e-06,6,0,0,pool1fkfn8l8t09mplwpxkg3et39llpr5p7l63ter94hkj38tw6fnh3g
283,0,54962688796,2.361229431198426e-06,2,0,0,pool14yezww4csqq4ny9xwl45e3vckvrd7rkw2j4f350wl2mqqw6shcf
283,1,52551943065,2.257662376968222e-06,3,724025580,343840255,pool1l8dhyusppgl08l83am4tx78mejas3lyeshlwcfnkknxpzv8pssp
283,0,76396424624,3.2820353263657854e-06,5,0,0,pool170jjhp3s7gw23clx6yvfdfvv9t6egwazjhk3gy5y0xnq6y8mjjt
283,0,94208974890,4.047272960370356e-06,3,0,0,pool1k6jheduzrrahqc3nt3htpqhphne74l224fc45yqzqfg9j2j2qqc
283,0,55242315918,2.3732423767928156e-06,4,0,0,pool1n0tqrkw62zmr20h9jz5ev2ph428ym49wt2z0mq4vlylf5u0sv7y
