epoch,blocks,active_stake,active_size,delegators_count,rewards,fees,pool_id
283,40,39379602150592,0.0016917708653589334,94,28967276487,1771363824,pool1llxh8l0h8g9ghz3nrzh7ndvev4x43vnk72nsemzm795vxqs6dp8
283,29,42560586600060,0.0018284278278693808,107,21001275888,1373063794,pool19ejln2jcpg5dphc8m5nh8sya49sycsqj0v2cjxw6nku966cc8nu
283,58,54662199897702,0.0023483202514266157,35,42002554340,2423127717,pool1pvu2zdexh8wr4ggmuz90jvqrua6an43qj9m9urs785p8kwjzqwl
283,57,48816102358077,0.0020971684633571816,186,41278371263,2386918563,pool1etfar35l4tf6vam3gvqf5dnaq7levz32vgw4p00jzk7q7twg2te
283,27,27660100468480,0.001188294181503608,98,19552909219,1300645460,pool1a600v0jd2z3yajazd80phln3exekumm7g56d9yvlrh6vx8dx2fc
283,0,836115170265,3.591999938774613e-05,9,0,0,pool1rd0cadxrmef8fl99e2ms3tytzq874m2ahraaexfrhpnr67d7s8a
283,2,7082088312817,0.00030425067850368536,251,1450214718,361118066,pool1jyutduy73e5u9877uns3k9rm0tf4r24j8lrn4xtkjpl3q5sn5mw
283,40,42556328691588,0.0018282449056175828,134,28967277086,1771363854,pool1gwnu7f7qgaruxph8gn3u28qphvquvnj63elyd3r0nndacj9g9pa
283,3,3610594596892,0.00015511326707378734,42,2172268318,340000000,pool1sx4e8rvx2xdxgkww2fpjtmvrnaftfrtfge29xcn72hh7kch5snf
283,41,42706312135054,0.0018346882825458633,855,29710160054,633701600,pool1supp67ypelmgzuzqqvarc6czgmg3ggwpnrnfr90xpfcqqf8h05t
283,51,53306940226746,0.0022900974990089705,8017,36740589718,700365838,pool173mzegwuu0pjcrt60ekelzj5haqr8r5e4e0n45qh9jdz7xm5kh8
283,38,38179827030225,0.0016402278206664696,137,27518912380,1698945619,pool1h0524mtazrjnzqh5e4u060jsfk8lpsqqjfpa5gygjwuhqu34wvt
283,0,655052931882,2.8141459154108235e-05,8,0,0,pool104re5tajgh4mpp7c744khap56lf609cfjlna5ysjkum8qn8fel9
283,38,34416059519830,0.0014785341551560613,101,27518911508,1698945575,pool1hsq2jrulgj97tna2femdhsfn2wurkkwt8uk9uvs42h9zs0a783p
283,0,5709568643,2.4528642638531915e-07,5,0,0,pool1wym4qkxsvqejxqn4l55y9z708mkxc36qge28qevrvp056fe7dxg
283,0,79580033082,3.418805017825802e-06,17,0,0,pool1u2d3guvld9rk0586lyhk2n8kvkzmem7czwdltgem0mgczqd3ygu
283,60,61694674033077,0.002650439475692035,1706,43485105108,771451051,pool1gclysx2h7fndj0jdajlmwvqr8q9tzu3rurjknacu0ff954fsg9a
283,19,17870766082056,0.000767738619695843,1343,13763449362,340000000,pool166dkk9kx5y6ug9tnvh0dnvxhwt2yca3g5pd5jaqa8t39cgyqqlr
283,2,1001903897502,4.304238060104336e-05,39,1448041501,359390726,pool1sffl322qgsrsmkcedzzwk05396dkmj56pcepqvj6px3n2re3qu4
283,17,24302075042967,0.0010440314345542456,562,12312682770,459726827,pool1s3z5qsg75dar26ykyzcz2u8wc2swgq7pyp7f9sdh5n06qh3jhq2
283,1,2110961357690,9.068814126617052e-05,353,722935528,340000000,pool1cuccvs6vdlrxw67kwvzdx3gcl3ha0402mkhhseqmre7u7vdkwev
283,1,1233204309159,5.297918230082787e-05,157,724059740,351521792,pool144m894gswuy3se407ma5870nkaw5ylykrak73gf4kpepj50ulfa
283,50,58771177142866,0.002524844330141483,807,36237806860,698978068,pool1z7n2ruhmxmv77f6cqhd3wsy6774h2wuay77agxuf2y9mj8q55vw
283,43,54974327062785,0.002361729417983332,401,31164564793,648245647,pool12mmcc4rc2fzfv7gyv8h06nvnsrm3m7erzdv8x6gzvjxlu2lf09n
283,50,58919340439858,0.002531209512506913,636,36237876084,698978760,pool1vnsfv2qpt5gxte9prupjey8kw7ap7t6c8lc02ks4s3gtqplhgd3
283,49,62156254466887,0.0026702692425584775,672,35512769464,691727694,pool1rkyc3ss904h066sffergss99r9p2kqa4k6ds0g4u5ud4x7yaajd
283,2,2390749986123,0.00010270802527189479,24,1448667093,395433354,pool1py2uxkvuj926h42s40wxl26dh0ggaq882v4m0hkd99m86vzmwnz
283,32,36997304630067,0.0015894259629795568,612,23172233539,568322335,pool1ua0lx5ap5tj9f5l7tyjflp766ca5yu93djh5hqvm4e0kjgw5k7v
283,1,1491656560151,6.408244298494139e-05,26,724176594,347683531,pool16dxn8c697qrqtzl3xe695trtde2hvgw0qtd65208ruaq70hv4ud
283,27,22679726777634,0.0009743343990621104,1293,19622654534,691226545,pool1uq8l234306m76unyz8kuwnkvmtvazaks6vuvyx3a3khngavvcw0
283,55,59596609785595,0.0025603054018644785,441,39861665600,735216656,pool1w8ham64lthvzzxzn5hknq4yrj8xt2nark409s2xmntlwvt4ag3r
283,1,1430869036352,6.147097521675026e-05,23,725014801,352320473,pool1jre4hpk3hwzlzh64nfsjkhe6gp4006sy2v8ktqre2qth7uswrtf
283,0,205715719845,8.837668294596512e-06,12,0,0,pool17k0rf90x8qcre7nrw5x4mgsfgy49njyqdq884qunm4fkslu6nye
283,1,1066421065417,4.581407607365561e-05,76,724024665,340000000,pool1qvvn2l690zm3v2p0f3vd66ly6cfs2wjqx34zpqcx5pwsx3eprtp
283,36,40501606867729,0.0017399728477961564,933,26084604397,597446043,pool1ddgcpgjcyawxw95se9x8qnc8gxgwjr4fqrk4vk6v9x47s0ggpjp
283,13,7126732449201,0.0003061686168554934,433,9416813013,703072520,pool15mv5w2vvfv2kplkrt40ylylyvdudv5axq5nyw6ln3v0gkd2auew
283,21,18206914701485,0.0007821797620569539,357,15234219175,488942191,pool13846y7q7tng3endxhet9qdcz5w0fjs09ytcye4dm5g54wmyqeqr
283,0,928732919848,3.989891237321603e-05,51,0,0,pool1rshru8pm6y0jy7jncmt6qzfs8u4f5qa5gvyh38kgec767t20z3d
283,43,44427018255339,0.0019086108293255597,499,31164502236,648245022,pool1kkfkdces5mdcyc9dn2hgg3463jggjvw3h89nejjarkz25uavaqu
283,36,35784937950982,0.0015373419775201677,1215,26074250632,597342506,pool18v9r8afalh50l4lstct2awdc3zspnvurcs7t45nv29uc2mnxc6c
283,0,10030997221,4.3093753928971855e-07,3,0,0,pool1h92047jmdgtp4ft2cw8gkf3a5745vffca97ay5stt72rkxm37kl
283,4,3621491142706,0.00015558138908961368,146,2895297044,365552970,pool1fu567g42mlv9f7enek7zeh94c0aht98w44du7s29t0elzd9yazz
283,27,31970818363965,0.0013734851571888021,896,19589291413,705736536,pool1cc76kmtcpf6vht32ya5ke9er74dnpy4jh5qpy4klqwp87ygdsu6
283,2,543776911786,2.3360975895501267e-05,7,1448221568,345541107,pool1zsyqzr04g5pr3nv7vfk8ldc3uf0xljc8yftdsqpxxqpychpxj65
283,16,27446113405455,0.0011791011714420785,426,11593220911,565064418,pool1qqqq4md2rfdt75qvh3x9cgmkrgkl74ctcj3fnxpu3ylcudl22ex
283,0,4422726,1.9000290972093966e-10,2,0,0,pool1vmj2h5vwgc369g9v4lym57rg84t8sh6twn2sc75cr3pdjcg90gt
283,7,6202140895900,0.0002664476200244455,430,5069905010,340000000,pool1qqq9tqyj69j9kygpxza3h82ynh8d0xlueucnu2yqum8nse8hj7y
283,78,60148845316938,0.0025840297650301953,1631,56597666110,902576661,pool195gdnmj6smzuakm4etxsxw3fgh8asqc4awtcskpyfnkpcvh2v8t
283,4,4007974139696,0.0001721849259096132,88,2900298672,377124330,pool1we0xjccr3vc4ypnmhzsgwp7sxpsytu8dtv0syeqmtrllvcex68q
283,60,53615034865007,0.002303333425842107,5127,43668101516,1206562030,pool108zdflss3ayqlm5c7vr6mtqj2uwl99vk28ur8dv4zswdzt6yauc
283,46,40734019671865,0.0017499574385309753,751,31797364788,1173056754,pool1j6zqawj6f58lp4p00t26eqe58gxx4pa3cudlzpkv23y92nlxjzd
283,38,38398355675907,0.0016496159397895978,797,27540088111,884001762,pool15ccmgcc4k9t8auxw9v4dfjmrl2kqnuevawn8z6n7xv09utw9hh3
283,37,49742197889972,0.0021369540719930347,5241,26797554650,869151093,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak
283,41,36022459384579,0.0015475460379807341,947,29694548450,626242206,pool1swe9nsv8lzugakjkfv04dn38scmq48wzynmn0lxasupuzmqcgjm
283,11,5077971965146,0.00021815266169758154,108,7984963352,569348900,pool12ehtdu5hfffpeqg968gtpqcnjv7hwfj3tshxcw8lg37tqcquhaq
283,3,4076440538719,0.00017512628267294986,64,2172186961,376643739,pool1dpu6kslgxlg3ccrwxldl8e6r7ylnq0yalafmucp0yc7k6qegtt0
283,1,2888220003488,0.00012407962975254233,61,724958837,343849588,pool15mfkj8sl7estcmmd5a07afrx5f4hlz3pcr6p6ay5pfmrjfl2hlf
283,0,505671403776,2.1723940863646573e-05,27,0,0,pool14g73qj0qz05ymqg7dp9kxdu8jr7uuzm6z6n3jwxpvqskghhmhng
283,46,64454288264434,0.0027689941258478763,264,33306317259,1988315862,pool155cu3s06js3llfh07vnzepatfuvt3s5s7uwldt9rzz55wz7pugt
283,41,45335367807770,0.0019476340602482085,524,29924135689,635841356,pool1c89d4drtwn0048mekkdkzllz559ahnntxelyw2mppxnmc36hjlx
283,1,646063345772,2.7755261248543443e-05,6,724078536,351522356,pool1xt8ap3qu32mxan6kahesqx5kek4lw52u5hqp2zpsdgskca56ahe
283,34,39383812310193,0.0016919517362911547,796,24643477104,583034771,pool1wxn9nsl8rvxa6r8e5eaak0ml6etfxnz2n9vqrmsw5nzgyexgkrn
283,0,7401751,3.1798357552104176e-10,7,0,0,pool1vemm9tq77upd9m6wtu7edw8wtju3ymnuq9wz43cfn35qk26ddqq
283,9,7400787611708,0.000317942187793502,122,6519083105,494477077,pool1qqq0c53vaf5ju0n3fvujmyxwca0yhp65930evw9lngmr5705csz
283,46,47934912084059,0.002059312011006027,2378,33331406720,824973678,pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl
283,0,115805224598,4.975060547387954e-06,4,0,0,pool1p627hhec2ha6wu6ql377c3hv4mjd26w7ll0xyw2ezgnu6nyl0a4
283,0,971009383017,4.171513409140977e-05,14,0,0,pool19vpp0udh6qtu5dv9dwssamqsttx7z7n9ml2wed67j0pdkck9vnj
283,63,51361527122856,0.0022065214080758343,404,45615173545,2603758677,pool10quq4wlghwrvmhdzc7geq22pyhzegccwj56ax2g8hx0cjfahufs
283,0,5102987630,2.1922734937004053e-07,6,0,0,pool1mugxe86p0p6fzeesthdzkuk3h9xtndf4my9cznmxtmpvujzlw4f
283,52,52141475562018,0.0022400284516668426,286,37666012094,1011868217,pool1kchver88u3kygsak8wgll7htr8uxn5v35lfrsyy842nkscrzyvj
283,0,101007456287,4.339339718996977e-06,2,0,0,pool1pg2k7lp6w68vlvdycug2ycu3mkrt0z4ftxay4g8zchj87mw6ug8
283,20,18621305832846,0.0007999822487407644,293,14483524431,645500127,pool1g5gmej3cj67td4pmvmacnls8nuq0gjld2pwfeg3jwpxujdx6lmu
283,49,49773976656813,0.002138319306503862,67,35481692453,1640242620,pool10zyf32q3w3n9x940j6yqgkwuegzn77p94wcmpku6gvmrqw8a97d
283,25,24868822542471,0.0010683792404058462,335,18104532550,723713903,pool1vafsg5t78rnx3qr3fv7ys9h50pnvxqhd4l8tj629l5zk7tc39ch
283,0,1328867084948,5.70889114027193e-05,95,0,0,pool1vc8jhqtwjrjwsfk6a0enx47hd2ufg98c34ta6lvl0zv0uhpech9
283,0,186423245509,8.008852252283116e-06,9,0,0,pool1e489239duee8dykj7ejx7dmazstwn6y6wfxc0kjaxw5hke5j4nv
283,10,3371868589620,0.0001448574574197997,73,7246553630,478131072,pool1jgwu8lq3dqddnnx7prymcgcyrqy0fdlghg33he2hmw9t2gma3zd
283,17,24416248300916,0.001048936384854723,755,12322140820,579642816,pool1qq2vm2xpcj9kf42z4cnw3djancv48sx42chwvgxkjq85ceu8k0x
283,5,6265375300930,0.0002691642072491961,205,3634075827,372940758,pool1dy7tz7eyf2qal2jcns4qwm4xqn34gc4rj9dz34kfs6zuju477k7
283,17,18850231118509,0.0008098170136311662,571,12345068823,340000000,pool14wk2m2af7y4gk5uzlsmsunn7d9ppldvcxxa5an9r5ywek8330fg
283,0,97510309,4.189100215068248e-09,5,0,0,pool1xt0z35f0ms6xt5r8swhtd2xcymqxvk42m8fk5q8fnw8hjhr6yax
283,0,127244136823,5.466482943166582e-06,2,0,0,pool1dsqxx4ehzudlaygj5p75eptkdz3kzwcck9qrft4aq02a5vf8agf
283,61,62811403025132,0.0026984148098773727,1789,44315509025,779755090,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3
283,0,20603691,8.851466812529506e-10,4,0,0,pool18sqt4qwprlt6ytg8pu2qpz262j9vhlzmtwn2fwvhpcnzc0u5ynw
283,4,6542999038768,0.00028109108628190656,229,2897069064,414155002,pool10p3g22454ly7eaurlur5wc9d9ual2fnfwy7a6e7k09z3yf929k9
283,43,47626340574320,0.002046055597493774,739,31163632512,956472650,pool1vxvdypctdecvc2j7xu9y8h2fdxvkpjy2pp8luwg2h6dx5jlv0nk
283,18,33446201691780,0.0014368684925431996,415,13047824070,589717361,pool1pmrgd8snhv0nnj97xcg70nqqhg0v9g3d0e93jl8vn23wxtsxz53
283,38,50687152729505,0.0021775498875751336,756,27549831436,884196628,pool1myvgx4ef424e6nw2strqq7dxcepav52plyyhxrk0avaw7y098l2
283,2,1465806892887,6.297192607851803e-05,213,1448733595,340000000,pool1kvd03hq8kp0hnxq9lq598a5amrvauj9m386rwx7ydawvjdskwnh
283,19,22431306403647,0.0009636621137133246,340,13854472085,407572360,pool1fuzqy5r9x98826zv6wp40tr27uplemmstkd57cuw8jh5v5m90vn
283,0,65529356415,2.8151796857844064e-06,7,0,0,pool1esgq3g4ll90ylfqg4rvdft06cdppyqc8urancufle6yrgpp5grw
283,60,53014051466743,0.002277514825647535,1258,43428063733,1417201593,pool1rvng7n968748udkc5rxy4h9zp9hms4s3jsfwuues76ft28uc056
283,35,41813137691379,0.0017963169832190156,663,25368592523,965714813,pool1lvsa8e0dw6z8g2fkw7prnfa7627wuy5jjexaadck6w5sxw5xkvm
283,21,29028460408742,0.0012470797291941843,328,15217477695,637549553,pool1y53awxsm6cmksp8qht8qfq5f5c69t6mrgrdcresk5y0ecv2yj93
283,46,46541584335297,0.0019994538315801016,637,33321108651,824822297,pool1ctzja2cdwyeqnvehmrlclc5wrn9w9acwklk3acn73jrx56d66vs
283,0,106199228446,4.5623813039421355e-06,5,0,0,pool1xaxps54m30n35fegcweum3c86pr7xp2mmcvfsd007v9ps9xu8js
283,0,480652685011,2.064912199337519e-05,4,0,0,pool1ysm66fawxhayjqfhgr54fzspp3yktdmepxvqm86xshhksj0qezh
283,26,35542617076034,0.0015269317302368758,825,18816553300,801913832,pool1nhls8e9swnyshldgjknku4npreax075nw0ltrkmrarh4w3skxt9
283,0,1221941,5.249530391602707e-11,9,0,0,pool1ek2m5zuydqcgqv3s5mlh55tr8gp76yuxe4hj4s7xtxajyc94rx3
283,0,124704263106,5.357368474724779e-06,2,0,0,pool1pf38y47whkqua0pkd7redeh6nhlvff6kckx8x9hxzlx8yakmruz
283,0,37076347909,1.592821708723506e-06,2,0,0,pool1qumhc7996vjx0kvvqwruj7af9w5gq7kh9045aqp9hurp76zgrvy
283,43,43854895729327,0.001884032109174419,627,31170874604,793213856,pool1vc8jp7uagxgh8trzx7r260ndcydz89ges8sws05cyv7jj8q8gqs
283,22,23632384013564,0.0010152611141227782,174,15929029601,651780592,pool1djg8jsygtculv3q2qdrxtnpxfq003pdxcvlw2pvfupq7jm5xpgp
283,0,572915210,2.4612774321398884e-08,4,0,0,pool1hhlzudyzp80xch7r0vamq58hpdnspagutvgqwptsmr0tk2425vf
283,15,10434055905868,0.0004482531774082037,116,10888442622,577339958,pool1maknvmsdvk240a7w8rclvq2lu5pzk906cuh9cw7j30z76ff257u
283,50,56135783829832,0.0024116262836842606,1223,36321932220,699819322,pool1hht4pctn70tqdsd0zwuxv8d8cz6l5scjzaquty7vamyzy78eqvc
